recipe_id	app	surface	viewport	color	theme	initial_state	historical_command	steps	current_argv	expected_txt	expected_ansi	expected_cursor	expected_html	expected_png	current_artifact_dir	provenance_path	trace_path	owner	replay_policy
jackin_settings_general_160x50	jackin	settings	160x50	truecolor	junie	settings_general	jackin-preview --scenario returning --motion paused --frame 0	keys(s)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_settings_general_160x50.txt	baseline/before/jackin_settings_general_160x50.ansi	baseline/before/jackin_settings_general_160x50.cursor	baseline/before/jackin_settings_general_160x50.html	baseline/before/jackin_settings_general_160x50.png	parity/replays/jackin_settings_general_160x50	parity/replays/jackin_settings_general_160x50/provenance.json	parity/replays/jackin_settings_general_160x50/trace.json	apps/jackin-preview	required
jackin_usage_overview_160x50	jackin	usage	160x50	truecolor	junie	usage_overview	jackin-preview --scenario returning --motion paused --frame 0	keys(s) · keys(Escape) · keys(u)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_usage_overview_160x50.txt	baseline/before/jackin_usage_overview_160x50.ansi	baseline/before/jackin_usage_overview_160x50.cursor	baseline/before/jackin_usage_overview_160x50.html	baseline/before/jackin_usage_overview_160x50.png	parity/replays/jackin_usage_overview_160x50	parity/replays/jackin_usage_overview_160x50/provenance.json	parity/replays/jackin_usage_overview_160x50/trace.json	apps/jackin-preview	required
jackin_editor_general_160x50	jackin	editor	160x50	truecolor	junie	editor_general	jackin-preview --scenario returning --motion paused --frame 0	keys(s) · keys(Escape) · keys(u) · keys(Escape) · keys(Down e)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_editor_general_160x50.txt	baseline/before/jackin_editor_general_160x50.ansi	baseline/before/jackin_editor_general_160x50.cursor	baseline/before/jackin_editor_general_160x50.html	baseline/before/jackin_editor_general_160x50.png	parity/replays/jackin_editor_general_160x50	parity/replays/jackin_editor_general_160x50/provenance.json	parity/replays/jackin_editor_general_160x50/trace.json	apps/jackin-preview	required
jackin_manager_menu_file_160x50	jackin	manager	160x50	truecolor	junie	manager_menu_file	jackin-preview --scenario returning --motion paused --frame 0	keys(s) · keys(Escape) · keys(u) · keys(Escape) · keys(Down e) · keys(Escape) · keys(F10)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_manager_menu_file_160x50.txt	baseline/before/jackin_manager_menu_file_160x50.ansi	baseline/before/jackin_manager_menu_file_160x50.cursor	baseline/before/jackin_manager_menu_file_160x50.html	baseline/before/jackin_manager_menu_file_160x50.png	parity/replays/jackin_manager_menu_file_160x50	parity/replays/jackin_manager_menu_file_160x50/provenance.json	parity/replays/jackin_manager_menu_file_160x50/trace.json	apps/jackin-preview	required
jackin_cockpit_frame150_160x50	jackin	cockpit	160x50	truecolor	junie	cockpit_frame150	jackin-preview --scenario launch-running --motion paused --frame 150	(none)	["target/debug/jackin-preview","--scenario","launch-running","--motion","paused","--frame","150"]	baseline/before/jackin_cockpit_frame150_160x50.txt	baseline/before/jackin_cockpit_frame150_160x50.ansi	baseline/before/jackin_cockpit_frame150_160x50.cursor	baseline/before/jackin_cockpit_frame150_160x50.html	baseline/before/jackin_cockpit_frame150_160x50.png	parity/replays/jackin_cockpit_frame150_160x50	parity/replays/jackin_cockpit_frame150_160x50/provenance.json	parity/replays/jackin_cockpit_frame150_160x50/trace.json	apps/jackin-preview	required
jackin_intro_warp_frame282_160x50	jackin	intro	160x50	truecolor	junie	intro_warp_frame282	jackin-preview --scenario first-use --motion paused --frame 282	(none)	["target/debug/jackin-preview","--scenario","first-use","--motion","paused","--frame","282"]	baseline/before/jackin_intro_warp_frame282_160x50.txt	baseline/before/jackin_intro_warp_frame282_160x50.ansi	baseline/before/jackin_intro_warp_frame282_160x50.cursor	baseline/before/jackin_intro_warp_frame282_160x50.html	baseline/before/jackin_intro_warp_frame282_160x50.png	parity/replays/jackin_intro_warp_frame282_160x50	parity/replays/jackin_intro_warp_frame282_160x50/provenance.json	parity/replays/jackin_intro_warp_frame282_160x50/trace.json	apps/jackin-preview	required
jackin_manager_toosmall_60x18	jackin	manager	60x18	truecolor	junie	manager_toosmall	jackin-preview --scenario returning --motion paused --frame 0	(none)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_manager_toosmall_60x18.txt	baseline/before/jackin_manager_toosmall_60x18.ansi	baseline/before/jackin_manager_toosmall_60x18.cursor	baseline/before/jackin_manager_toosmall_60x18.html	baseline/before/jackin_manager_toosmall_60x18.png	parity/replays/jackin_manager_toosmall_60x18	parity/replays/jackin_manager_toosmall_60x18/provenance.json	parity/replays/jackin_manager_toosmall_60x18/trace.json	apps/jackin-preview	required
jackin_manager_resized_recovered_80x24	jackin	manager	80x24	truecolor	junie	manager_resized_recovered	jackin-preview --scenario returning --motion paused --frame 0	resize(80x24)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_manager_resized_recovered_80x24.txt	baseline/before/jackin_manager_resized_recovered_80x24.ansi	baseline/before/jackin_manager_resized_recovered_80x24.cursor	baseline/before/jackin_manager_resized_recovered_80x24.html	baseline/before/jackin_manager_resized_recovered_80x24.png	parity/replays/jackin_manager_resized_recovered_80x24	parity/replays/jackin_manager_resized_recovered_80x24/provenance.json	parity/replays/jackin_manager_resized_recovered_80x24/trace.json	apps/jackin-preview	required
jackin_capsule_toosmall_60x18	jackin	capsule	60x18	truecolor	junie	capsule_toosmall	jackin-preview --scenario capsule-multi --motion paused --frame 0	(none)	["target/debug/jackin-preview","--scenario","capsule-multi","--motion","paused","--frame","0"]	baseline/before/jackin_capsule_toosmall_60x18.txt	baseline/before/jackin_capsule_toosmall_60x18.ansi	baseline/before/jackin_capsule_toosmall_60x18.cursor	baseline/before/jackin_capsule_toosmall_60x18.html	baseline/before/jackin_capsule_toosmall_60x18.png	parity/replays/jackin_capsule_toosmall_60x18	parity/replays/jackin_capsule_toosmall_60x18/provenance.json	parity/replays/jackin_capsule_toosmall_60x18/trace.json	apps/jackin-preview	required
jackin_capsule_resized_recovered_100x30	jackin	capsule	100x30	truecolor	junie	capsule_resized_recovered	jackin-preview --scenario capsule-multi --motion paused --frame 0	resize(100x30)	["target/debug/jackin-preview","--scenario","capsule-multi","--motion","paused","--frame","0"]	baseline/before/jackin_capsule_resized_recovered_100x30.txt	baseline/before/jackin_capsule_resized_recovered_100x30.ansi	baseline/before/jackin_capsule_resized_recovered_100x30.cursor	baseline/before/jackin_capsule_resized_recovered_100x30.html	baseline/before/jackin_capsule_resized_recovered_100x30.png	parity/replays/jackin_capsule_resized_recovered_100x30	parity/replays/jackin_capsule_resized_recovered_100x30/provenance.json	parity/replays/jackin_capsule_resized_recovered_100x30/trace.json	apps/jackin-preview	required
jackin_hardcases_manager_120x40	jackin	hardcases	120x40	truecolor	junie	hardcases_manager	jackin-preview --scenario hard-cases --motion paused --frame 0	(none)	["target/debug/jackin-preview","--scenario","hard-cases","--motion","paused","--frame","0"]	baseline/before/jackin_hardcases_manager_120x40.txt	baseline/before/jackin_hardcases_manager_120x40.ansi	baseline/before/jackin_hardcases_manager_120x40.cursor	baseline/before/jackin_hardcases_manager_120x40.html	baseline/before/jackin_hardcases_manager_120x40.png	parity/replays/jackin_hardcases_manager_120x40	parity/replays/jackin_hardcases_manager_120x40/provenance.json	parity/replays/jackin_hardcases_manager_120x40/trace.json	apps/jackin-preview	required
jackin_hardcases_manager_selected_120x40	jackin	hardcases	120x40	truecolor	junie	hardcases_manager_selected	jackin-preview --scenario hard-cases --motion paused --frame 0	keys(Down Down)	["target/debug/jackin-preview","--scenario","hard-cases","--motion","paused","--frame","0"]	baseline/before/jackin_hardcases_manager_selected_120x40.txt	baseline/before/jackin_hardcases_manager_selected_120x40.ansi	baseline/before/jackin_hardcases_manager_selected_120x40.cursor	baseline/before/jackin_hardcases_manager_selected_120x40.html	baseline/before/jackin_hardcases_manager_selected_120x40.png	parity/replays/jackin_hardcases_manager_selected_120x40	parity/replays/jackin_hardcases_manager_selected_120x40/provenance.json	parity/replays/jackin_hardcases_manager_selected_120x40/trace.json	apps/jackin-preview	required
jackin_hardcases_launch_picker_120x40	jackin	hardcases	120x40	truecolor	junie	hardcases_launch_picker	jackin-preview --scenario hard-cases --motion paused --frame 0	keys(Down Down) · keys(Enter)	["target/debug/jackin-preview","--scenario","hard-cases","--motion","paused","--frame","0"]	baseline/before/jackin_hardcases_launch_picker_120x40.txt	baseline/before/jackin_hardcases_launch_picker_120x40.ansi	baseline/before/jackin_hardcases_launch_picker_120x40.cursor	baseline/before/jackin_hardcases_launch_picker_120x40.html	baseline/before/jackin_hardcases_launch_picker_120x40.png	parity/replays/jackin_hardcases_launch_picker_120x40	parity/replays/jackin_hardcases_launch_picker_120x40/provenance.json	parity/replays/jackin_hardcases_launch_picker_120x40/trace.json	apps/jackin-preview	required
jackin_hardcases_accounts_120x40	jackin	hardcases	120x40	truecolor	junie	hardcases_accounts	jackin-preview --scenario hard-cases --motion paused --frame 0	keys(Down Down) · keys(Enter) · keys(Escape) · keys(c)	["target/debug/jackin-preview","--scenario","hard-cases","--motion","paused","--frame","0"]	baseline/before/jackin_hardcases_accounts_120x40.txt	baseline/before/jackin_hardcases_accounts_120x40.ansi	baseline/before/jackin_hardcases_accounts_120x40.cursor	baseline/before/jackin_hardcases_accounts_120x40.html	baseline/before/jackin_hardcases_accounts_120x40.png	parity/replays/jackin_hardcases_accounts_120x40	parity/replays/jackin_hardcases_accounts_120x40/provenance.json	parity/replays/jackin_hardcases_accounts_120x40/trace.json	apps/jackin-preview	required
jackin_hardcases_settings_trust_120x40	jackin	hardcases	120x40	truecolor	junie	hardcases_settings_trust	jackin-preview --scenario hard-cases --motion paused --frame 0	keys(Down Down) · keys(Enter) · keys(Escape) · keys(c) · keys(Escape) · keys(s 5)	["target/debug/jackin-preview","--scenario","hard-cases","--motion","paused","--frame","0"]	baseline/before/jackin_hardcases_settings_trust_120x40.txt	baseline/before/jackin_hardcases_settings_trust_120x40.ansi	baseline/before/jackin_hardcases_settings_trust_120x40.cursor	baseline/before/jackin_hardcases_settings_trust_120x40.html	baseline/before/jackin_hardcases_settings_trust_120x40.png	parity/replays/jackin_hardcases_settings_trust_120x40	parity/replays/jackin_hardcases_settings_trust_120x40/provenance.json	parity/replays/jackin_hardcases_settings_trust_120x40/trace.json	apps/jackin-preview	required
jackin_hardcases_editor_env_roles_120x40	jackin	hardcases	120x40	truecolor	junie	hardcases_editor_env_roles	jackin-preview --scenario hard-cases --motion paused --frame 0	keys(Down Down) · keys(Enter) · keys(Escape) · keys(c) · keys(Escape) · keys(s 5) · keys(Escape) · keys(Down e 4 Enter)	["target/debug/jackin-preview","--scenario","hard-cases","--motion","paused","--frame","0"]	baseline/before/jackin_hardcases_editor_env_roles_120x40.txt	baseline/before/jackin_hardcases_editor_env_roles_120x40.ansi	baseline/before/jackin_hardcases_editor_env_roles_120x40.cursor	baseline/before/jackin_hardcases_editor_env_roles_120x40.html	baseline/before/jackin_hardcases_editor_env_roles_120x40.png	parity/replays/jackin_hardcases_editor_env_roles_120x40	parity/replays/jackin_hardcases_editor_env_roles_120x40/provenance.json	parity/replays/jackin_hardcases_editor_env_roles_120x40/trace.json	apps/jackin-preview	required
jackin_editor_accounts_120x40	jackin	editor	120x40	truecolor	junie	editor_accounts	jackin-preview --scenario returning --motion paused --frame 0	keys(Down e 5)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_editor_accounts_120x40.txt	baseline/before/jackin_editor_accounts_120x40.ansi	baseline/before/jackin_editor_accounts_120x40.cursor	baseline/before/jackin_editor_accounts_120x40.html	baseline/before/jackin_editor_accounts_120x40.png	parity/replays/jackin_editor_accounts_120x40	parity/replays/jackin_editor_accounts_120x40/provenance.json	parity/replays/jackin_editor_accounts_120x40/trace.json	apps/jackin-preview	required
jackin_editor_accounts_focused_120x40	jackin	editor	120x40	truecolor	junie	editor_accounts_focused	jackin-preview --scenario returning --motion paused --frame 0	keys(Down e 5) · keys(Enter)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_editor_accounts_focused_120x40.txt	baseline/before/jackin_editor_accounts_focused_120x40.ansi	baseline/before/jackin_editor_accounts_focused_120x40.cursor	baseline/before/jackin_editor_accounts_focused_120x40.html	baseline/before/jackin_editor_accounts_focused_120x40.png	parity/replays/jackin_editor_accounts_focused_120x40	parity/replays/jackin_editor_accounts_focused_120x40/provenance.json	parity/replays/jackin_editor_accounts_focused_120x40/trace.json	apps/jackin-preview	required
jackin_editor_accounts_toggled_120x40	jackin	editor	120x40	truecolor	junie	editor_accounts_toggled	jackin-preview --scenario returning --motion paused --frame 0	keys(Down e 5) · keys(Enter) · keys(Space)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_editor_accounts_toggled_120x40.txt	baseline/before/jackin_editor_accounts_toggled_120x40.ansi	baseline/before/jackin_editor_accounts_toggled_120x40.cursor	baseline/before/jackin_editor_accounts_toggled_120x40.html	baseline/before/jackin_editor_accounts_toggled_120x40.png	parity/replays/jackin_editor_accounts_toggled_120x40	parity/replays/jackin_editor_accounts_toggled_120x40/provenance.json	parity/replays/jackin_editor_accounts_toggled_120x40/trace.json	apps/jackin-preview	required
jackin_editor_accounts_prefer_toggled_120x40	jackin	editor	120x40	truecolor	junie	editor_accounts_prefer_toggled	jackin-preview --scenario returning --motion paused --frame 0	keys(Down e 5) · keys(Enter) · keys(Space) · keys(Down Down Down p)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_editor_accounts_prefer_toggled_120x40.txt	baseline/before/jackin_editor_accounts_prefer_toggled_120x40.ansi	baseline/before/jackin_editor_accounts_prefer_toggled_120x40.cursor	baseline/before/jackin_editor_accounts_prefer_toggled_120x40.html	baseline/before/jackin_editor_accounts_prefer_toggled_120x40.png	parity/replays/jackin_editor_accounts_prefer_toggled_120x40	parity/replays/jackin_editor_accounts_prefer_toggled_120x40/provenance.json	parity/replays/jackin_editor_accounts_prefer_toggled_120x40/trace.json	apps/jackin-preview	required
